idx,unique_carrier,yearmonth,total_departures_scheduled,total_departures_performed,agg_seat_count,total_passenger_count,total_miles_traveled,total_minutes_r2r,total_air_minutes,year,month,carrier_name,total_fuel_cost,full_date,month_stock_price_max,month_stock_price_min,month_stock_price_open,month_stock_price_close,month_stock_price_volume,adj_month_stock_price_close,stock_symbol
719,WN,2013-12,94903.0,94285.0,13592860.0,10879498.0,2117835.0,11137502.0,9489373.0,2013,12,Southwest Airlines Co.,350892224.0,2013-12-01,19.0,17.729999542236328,18.6200008392334,18.84000015258789,122877900.0,17.845033645629886,LUV
720,WN,2014-01,91564.0,87396.0,12604512.0,9157391.0,2293876.0,10188755.0,8628151.0,2014,1,Southwest Airlines Co.,279129033.0,2014-01-01,22.100000381469727,18.780000686645508,18.850000381469727,20.950000762939453,195636400.0,19.8866024017334,LUV
721,WN,2014-02,84581.0,82035.0,11829354.0,8880789.0,2079898.0,9599166.0,8186724.0,2014,2,Southwest Airlines Co.,248082083.0,2014-02-01,22.6299991607666,20.229999542236328,20.979999542236328,22.440000534057614,154461900.0,21.300973892211914,LUV
722,WN,2014-03,101382.0,100408.0,14480347.0,11548154.0,2253859.0,11962088.0,10285052.0,2014,3,Southwest Airlines Co.,306618486.0,2014-03-01,24.170000076293945,21.81999969482422,22.149999618530273,23.61000061035156,148114800.0,22.411582946777344,LUV
723,WN,2014-04,99109.0,98757.0,14234811.0,11171141.0,2272848.0,11597605.0,9998154.0,2014,4,Southwest Airlines Co.,294667617.0,2014-04-01,24.45000076293945,22.350000381469727,23.729999542236328,24.170000076293945,141600700.0,22.9843864440918,LUV
724,WN,2014-05,100659.0,100216.0,14472720.0,11642962.0,2188761.0,11713293.0,10052373.0,2014,5,Southwest Airlines Co.,329765173.0,2014-05-01,26.63999938964844,23.85000038146973,24.170000076293945,26.45000076293945,105610500.0,25.152549743652344,LUV
725,WN,2014-06,102043.0,101554.0,14672278.0,12151157.0,2417958.0,12183047.0,10433167.0,2014,6,Southwest Airlines Co.,333037370.0,2014-06-01,27.70000076293945,25.46999931335449,26.479999542236328,26.86000061035156,140138400.0,25.542436599731445,LUV
726,WN,2014-07,105427.0,104667.0,15148579.0,12580827.0,2186031.0,12642758.0,10812048.0,2014,7,Southwest Airlines Co.,337866884.0,2014-07-01,29.70000076293945,25.86000061035156,27.18000030517578,28.28000068664551,141101900.0,26.953920364379886,LUV
727,WN,2014-08,99384.0,99219.0,14390213.0,11766595.0,2333799.0,11740543.0,9991036.0,2014,8,Southwest Airlines Co.,290411867.0,2014-08-01,32.43000030517578,27.420000076293945,28.209999084472656,32.009998321533196,102522300.0,30.50901985168457,LUV
728,WN,2014-09,94721.0,93789.0,13628989.0,10550634.0,2078903.0,10911220.0,9288089.0,2014,9,Southwest Airlines Co.,261198086.0,2014-09-01,35.4900016784668,32.029998779296875,32.080001831054695,33.77000045776367,150320300.0,32.249279022216804,LUV
729,WN,2014-10,99257.0,98692.0,14357806.0,11455413.0,2048038.0,11559145.0,9847324.0,2014,10,Southwest Airlines Co.,258329294.0,2014-10-01,35.349998474121094,28.399999618530273,32.970001220703125,34.47999954223633,278877600.0,32.927295684814446,LUV
730,WN,2014-11,95628.0,95143.0,13857404.0,10814229.0,2309418.0,11427896.0,9760326.0,2014,11,Southwest Airlines Co.,255917890.0,2014-11-01,42.41999816894531,34.470001220703125,34.549999237060554,41.81999969482422,150416400.0,39.93676376342773,LUV
731,WN,2014-12,100878.0,100221.0,14595777.0,11699244.0,2276020.0,12116988.0,10330787.0,2014,12,Southwest Airlines Co.,239548811.0,2014-12-01,43.18999862670898,38.72999954223633,42.2400016784668,42.31999969482422,194291500.0,40.41424179077149,LUV
732,WN,2015-01,100042.0,98470.0,14340303.0,10341375.0,2426825.0,11905035.0,10100925.0,2015,1,Southwest Airlines Co.,376708594.0,2015-01-01,47.16999816894531,38.2599983215332,42.68999862670898,45.18000030517578,187090400.0,43.20698928833008,LUV
733,WN,2015-02,90172.0,86883.0,12669749.0,9806676.0,2238438.0,10508147.0,8885950.0,2015,2,Southwest Airlines Co.,379849454.0,2015-02-01,45.4900016784668,42.18999862670898,44.93999862670898,43.2400016784668,150687600.0,41.35171127319336,LUV
734,WN,2015-03,109245.0,107341.0,15655636.0,12837413.0,2525667.0,13076044.0,11173355.0,2015,3,Southwest Airlines Co.,424925097.0,2015-03-01,46.5,42.209999084472656,43.2400016784668,44.29999923706055,133228800.0,42.36541366577149,LUV
735,WN,2015-04,106407.0,106039.0,15467522.0,12503690.0,2583430.0,12862839.0,11005371.0,2015,4,Southwest Airlines Co.,518598656.0,2015-04-01,44.18999862670898,40.099998474121094,44.06999969482422,40.560001373291016,140859800.0,38.84144973754883,LUV
736,WN,2015-05,107702.0,107076.0,15625184.0,12858484.0,2380588.0,12977319.0,11083829.0,2015,5,Southwest Airlines Co.,511678060.0,2015-05-01,43.45000076293945,35.540000915527344,40.83000183105469,37.04999923706055,185917900.0,35.48017120361328,LUV
737,WN,2015-06,109776.0,108339.0,15802308.0,13193745.0,2748575.0,13283506.0,11300758.0,2015,6,Southwest Airlines Co.,489076997.0,2015-06-01,38.29999923706055,33.02000045776367,37.11000061035156,33.09000015258789,238159900.0,31.68795967102051,LUV
738,WN,2015-07,113650.0,113196.0,16503902.0,13917815.0,2453661.0,13917959.0,11823489.0,2015,7,Southwest Airlines Co.,499958210.0,2015-07-01,38.70000076293945,31.36000061035156,33.860000610351555,36.20000076293945,195239800.0,34.73650360107422,LUV
739,WN,2015-08,108179.0,107518.0,15696247.0,12946366.0,2585651.0,12958996.0,10980161.0,2015,8,Southwest Airlines Co.,498996797.0,2015-08-01,40.86999893188477,32.939998626708984,36.65999984741211,36.70000076293945,187803300.0,35.21628952026367,LUV
740,WN,2015-09,100645.0,100442.0,14666359.0,11812853.0,2151984.0,11947333.0,10139428.0,2015,9,Southwest Airlines Co.,475851591.0,2015-09-01,40.0,36.0,36.16999816894531,38.040000915527344,140448300.0,36.56991958618164,LUV
741,WN,2015-10,104516.0,104372.0,15238105.0,12767452.0,2154829.0,12437699.0,10565554.0,2015,10,Southwest Airlines Co.,513649576.0,2015-10-01,46.95000076293945,37.0,37.81999969482422,46.290000915527344,163756800.0,44.50109100341797,LUV
742,WN,2015-11,104045.0,103271.0,15101545.0,12299683.0,2564554.0,12542556.0,10671172.0,2015,11,Southwest Airlines Co.,457439659.0,2015-11-01,47.7599983215332,44.68000030517578,46.47000122070313,45.88000106811523,99988200.0,44.10694122314453,LUV
743,WN,2015-12,107476.0,106123.0,15515258.0,12544685.0,2517568.0,12993659.0,11044557.0,2015,12,Southwest Airlines Co.,480761155.0,2015-12-01,51.34000015258789,42.65999984741211,46.0,43.060001373291016,138908000.0,41.39590835571289,LUV
744,WN,2016-01,104154.0,101683.0,14907096.0,11067167.0,2608265.0,12421480.0,10540083.0,2016,1,Southwest Airlines Co.,291146135.0,2016-01-01,43.5,35.5099983215332,41.70000076293945,37.61999893188477,154041900.0,36.220947265625,LUV
745,WN,2016-02,97225.0,95960.0,14075602.0,10682663.0,2318287.0,11665358.0,9912879.0,2016,2,Southwest Airlines Co.,269270544.0,2016-02-01,42.86000061035156,33.959999084472656,37.61999893188477,41.95000076293945,146456300.0,40.38990783691406,LUV
746,WN,2016-03,112003.0,110920.0,16258837.0,13221532.0,2608671.0,13725569.0,11718303.0,2016,3,Southwest Airlines Co.,319793282.0,2016-03-01,45.38999938964844,39.9900016784668,42.22000122070313,44.79999923706055,135668400.0,43.13391876220703,LUV
747,WN,2016-04,107855.0,107076.0,15711587.0,12736132.0,2597554.0,13141959.0,11225489.0,2016,4,Southwest Airlines Co.,320122768.0,2016-04-01,48.0,43.09000015258789,44.400001525878906,44.61000061035156,136926500.0,43.027915954589844,LUV
748,WN,2016-05,109847.0,109626.0,16105797.0,13386640.0,2425110.0,13362435.0,11406422.0,2016,5,Southwest Airlines Co.,313718151.0,2016-05-01,45.0,40.7400016784668,44.63000106811523,42.47999954223633,113038600.0,40.97345352172852,LUV
749,WN,2016-06,112286.0,111183.0,16349536.0,13773120.0,2681479.0,13756798.0,11705949.0,2016,6,Southwest Airlines Co.,308989857.0,2016-06-01,44.33000183105469,36.47999954223633,42.47999954223633,39.209999084472656,168318000.0,37.819427490234375,LUV
750,WN,2016-07,115208.0,112236.0,16512127.0,13756964.0,2641789.0,13949467.0,11871809.0,2016,7,Southwest Airlines Co.,320098115.0,2016-07-01,45.0,37.0099983215332,39.2599983215332,37.0099983215332,172794700.0,35.78328323364258,LUV
751,WN,2016-08,110775.0,110403.0,16296386.0,13098053.0,2631357.0,13386870.0,11341453.0,2016,8,Southwest Airlines Co.,327136102.0,2016-08-01,38.02999877929688,35.41999816894531,37.15999984741211,36.88000106811523,140716000.0,35.6575927734375,LUV
752,WN,2016-09,104083.0,103967.0,15400600.0,12468554.0,2273178.0,12448875.0,10579166.0,2016,9,Southwest Airlines Co.,303063218.0,2016-09-01,39.18000030517578,36.310001373291016,36.88000106811523,38.88999938964844,133946000.0,37.70320510864258,LUV
753,WN,2016-10,108278.0,107478.0,15938506.0,13162586.0,2227700.0,12945809.0,11001657.0,2016,10,Southwest Airlines Co.,321385705.0,2016-10-01,42.93000030517578,36.90999984741211,38.849998474121094,40.04999923706055,211849800.0,38.827796936035156,LUV
754,WN,2016-11,106924.0,106894.0,15855986.0,13055690.0,2738435.0,12925373.0,10990564.0,2016,11,Southwest Airlines Co.,328019614.0,2016-11-01,47.9900016784668,39.33000183105469,39.97999954223633,46.61000061035156,147977100.0,45.18760299682617,LUV
755,WN,2016-12,110806.0,109155.0,16215563.0,12939576.0,2714000.0,13485430.0,11412278.0,2016,12,Southwest Airlines Co.,329997258.0,2016-12-01,51.31000137329102,46.18999862670898,46.36000061035156,49.84000015258789,104655000.0,48.31903839111328,LUV
756,WN,2017-01,107785.0,105709.0,15678429.0,11373483.0,2753061.0,13064048.0,11045465.0,2017,1,Southwest Airlines Co.,311677042.0,2017-01-01,54.18000030517578,48.709999084472656,50.4000015258789,52.31000137329102,123704400.0,50.821632385253906,LUV
757,WN,2017-02,95741.0,94619.0,14038593.0,10692777.0,2442013.0,11584617.0,9848227.0,2017,2,Southwest Airlines Co.,286356751.0,2017-02-01,58.56999969482422,52.18000030517578,52.54999923706055,57.79999923706055,99933300.0,56.15542602539063,LUV
758,WN,2017-03,115144.0,113223.0,16816521.0,13645056.0,2740747.0,14083924.0,11989051.0,2017,3,Southwest Airlines Co.,389176197.0,2017-03-01,59.68000030517578,51.11000061035156,58.47000122070313,53.7599983215332,137616000.0,52.23038101196289,LUV
759,WN,2017-04,112223.0,111573.0,16581565.0,13511702.0,2816447.0,13913508.0,11875459.0,2017,4,Southwest Airlines Co.,405815527.0,2017-04-01,57.84000015258789,52.88000106811523,53.72000122070313,56.22000122070313,91115000.0,54.7154426574707,LUV
760,WN,2017-05,113239.0,112897.0,16742593.0,13804837.0,2498974.0,13802531.0,11705009.0,2017,5,Southwest Airlines Co.,422911657.0,2017-05-01,61.18999862670898,56.16999816894531,56.52000045776367,60.09000015258789,89185500.0,58.48187255859375,LUV
761,WN,2017-06,115235.0,114390.0,16999394.0,14353229.0,2807085.0,14143313.0,11952600.0,2017,6,Southwest Airlines Co.,429599000.0,2017-06-01,62.75,57.63000106811523,60.18000030517578,62.13999938964844,105488700.0,60.47700119018555,LUV
762,WN,2017-07,117975.0,117423.0,17489983.0,14696385.0,2763773.0,14542038.0,12262537.0,2017,7,Southwest Airlines Co.,418921347.0,2017-07-01,64.38999938964844,53.77000045776367,62.52000045776367,55.5099983215332,105937200.0,54.11408615112305,LUV
763,WN,2017-08,116158.0,113088.0,16859058.0,13767693.0,2795112.0,13894684.0,11646030.0,2017,8,Southwest Airlines Co.,416264926.0,2017-08-01,56.86999893188477,50.4900016784668,55.88000106811523,52.13999938964844,128363700.0,50.828834533691406,LUV
764,WN,2017-09,105614.0,102399.0,15286059.0,12081605.0,2468203.0,12140549.0,10226323.0,2017,9,Southwest Airlines Co.,406142066.0,2017-09-01,56.6500015258789,49.7599983215332,52.349998474121094,55.97999954223633,116273300.0,54.69997787475586,LUV
765,WN,2017-10,110262.0,109761.0,16473583.0,13644464.0,1939223.0,13025265.0,10972313.0,2017,10,Southwest Airlines Co.,393631966.0,2017-10-01,59.88999938964844,53.540000915527344,56.02000045776367,53.86000061035156,119151500.0,52.62845230102539,LUV
766,WN,2017-11,109016.0,108700.0,16329252.0,13657031.0,2204290.0,13022521.0,11042409.0,2017,11,Southwest Airlines Co.,380697765.0,2017-11-01,61.5099983215332,52.77999877929688,54.02999877929688,60.66999816894531,91032900.0,59.2827377319336,LUV
767,WN,2017-12,111052.0,110182.0,16572506.0,13395934.0,2163993.0,13436765.0,11325151.0,2017,12,Southwest Airlines Co.,401977009.0,2017-12-01,66.98999786376953,59.5099983215332,60.5099983215332,65.44999694824219,85218100.0,63.95343780517578,LUV
768,WN,2018-01,109676.0,107367.0,16173417.0,12038611.0,2239476.0,13069980.0,11003757.0,2018,1,Southwest Airlines Co.,315731576.0,2018-01-01,66.51999664306639,59.25,65.91000366210939,60.79999923706055,116206700.0,59.53032684326172,LUV
769,WN,2018-02,97017.0,95133.0,14339059.0,11241718.0,2147452.0,11690901.0,9840533.0,2018,2,Southwest Airlines Co.,293559548.0,2018-02-01,61.11999893188477,54.0099983215332,60.5099983215332,57.84000015258789,91537100.0,56.63214492797852,LUV
770,WN,2018-03,116420.0,114287.0,17229825.0,14284553.0,2273682.0,14199014.0,12045372.0,2018,3,Southwest Airlines Co.,359210576.0,2018-03-01,61.38000106811523,55.86999893188477,57.77999877929688,57.27999877929688,108342800.0,56.083839416503906,LUV
771,WN,2018-04,114116.0,113056.0,17052928.0,13779757.0,2378008.0,13978711.0,11836357.0,2018,4,Southwest Airlines Co.,348343487.0,2018-04-01,57.18999862670898,51.0,57.18999862670898,52.83000183105469,113398500.0,51.83776092529297,LUV
772,WN,2018-05,116849.0,115664.0,17443600.0,14446854.0,2300466.0,14207642.0,12004768.0,2018,5,Southwest Airlines Co.,378163574.0,2018-05-01,53.61000061035156,50.20000076293945,52.79999923706055,51.08000183105469,139139900.0,50.1206283569336,LUV
773,WN,2018-06,115939.0,115016.0,17296632.0,14645926.0,3205259.0,14253777.0,12051969.0,2018,6,Southwest Airlines Co.,357969700.0,2018-06-01,53.540000915527344,49.93000030517578,51.20000076293945,50.88000106811523,134202100.0,49.92438125610352,LUV
774,WN,2018-07,120114.0,118353.0,17801439.0,14843722.0,3100024.0,14730764.0,12443694.0,2018,7,Southwest Airlines Co.,368451237.0,2018-07-01,59.33000183105469,50.5,50.63000106811523,58.15999984741211,109641900.0,57.2449836730957,LUV
775,WN,2018-08,115534.0,113930.0,17146838.0,13977153.0,3251084.0,13915682.0,11724320.0,2018,8,Southwest Airlines Co.,346816200.0,2018-08-01,62.20000076293945,55.61000061035156,58.11999893188477,61.29999923706055,83209400.0,60.33557891845703,LUV
776,WN,2018-09,106972.0,106172.0,16013892.0,12537866.0,2947168.0,12820918.0,10833519.0,2018,9,Southwest Airlines Co.,319609214.0,2018-09-01,64.01999664306639,60.65999984741211,61.43000030517578,62.45000076293945,74908300.0,61.627479553222656,LUV
777,WN,2018-10,114663.0,114244.0,17226556.0,14089978.0,3037034.0,13861278.0,11711479.0,2018,10,,,2018-10-01,63.20000076293945,47.099998474121094,62.61000061035156,49.099998474121094,143452500.0,48.45331192016602,LUV
778,WN,2018-11,112224.0,111471.0,16879649.0,13946927.0,3294848.0,13811180.0,11677619.0,2018,11,,,2018-11-01,54.65999984741211,49.29999923706055,49.29999923706055,54.61000061035156,101260600.0,53.89074325561523,LUV
779,WN,2018-12,113027.0,112308.0,16996684.0,13549625.0,3348035.0,13963695.0,11790667.0,2018,12,,,2018-12-01,55.68000030517578,44.27999877929688,54.9000015258789,46.47999954223633,91516600.0,45.86782455444336,LUV
780,WN,2019-01,111312.0,107504.0,16330608.0,11900098.0,3292512.0,13276204.0,11123798.0,2019,1,Southwest Airlines Co.,319693866.0,2019-01-01,57.81999969482422,44.61000061035156,46.04999923706055,56.7599983215332,104026300.0,56.17773818969727,LUV
781,WN,2019-02,99500.0,95154.0,14468046.0,11319734.0,3051864.0,11868431.0,9927262.0,2019,2,Southwest Airlines Co.,295824553.0,2019-02-01,58.77000045776367,53.31000137329102,56.9900016784668,56.040000915527344,105775000.0,55.46512985229492,LUV
782,WN,2019-03,119413.0,114256.0,17255984.0,14325015.0,3250567.0,14227034.0,12058289.0,2019,3,Southwest Airlines Co.,351767819.0,2019-03-01,56.58000183105469,48.5,56.27999877929688,51.90999984741211,131602400.0,51.37749862670898,LUV
783,WN,2019-04,115401.0,110990.0,16729650.0,13742788.0,2547094.0,13635988.0,11566643.0,2019,4,Southwest Airlines Co.,354131759.0,2019-04-01,54.86000061035156,51.38000106811523,52.27000045776367,54.22999954223633,80443900.0,53.83370971679688,LUV
